id,node,text,translation
line:017e23f,Cemetery_Talk,"TYRION: So,[p/] what if the illusion wasn’t disguising [i]anything[/i]?",TYRION: 就是说，[p/]如果幻觉下没有实体可不可行呢？
line:0057144,Cemetery_Talk,TYRION: Maybe someone created a freestanding illusion of Bellwether walking around?,TYRION: 有没有可能创造一个没有实体的贝尔维瑟教授，营造她在学院游荡的假象？
line:061e56e,Cemetery_Talk,"ERIS: For something like that,[p/] one would probably use [b]Major Illusion[/b].",ERIS: 要达到那种效果的话，[p/]大概率会用[b]高等幻象术[/b]。
line:068d32c,Cemetery_Talk,Player: Major Illusion,
line:00fcc53,Cemetery_Talk,TYRION: Hm...,Tyrion: 嗯……
line:023d693,Cemetery_Talk,CELESTE: What is it?,CELESTE: 怎么了？
line:0dc17ff,Cemetery_Talk,TYRION: I don't think [b]Major Illusion[/b] is what we’re looking for.,TYRION: 总觉得不太可能是[b]高等幻象术[/b]。
line:0ecf9b4,Cemetery_Talk,TYRION: Do you remember what Jan said?,TYRION: 还记得简的话吧？
line:0a845a5,Cemetery_Talk,JAN: I was cleaning a mess in the hallways.,JAN: 我当时正在走廊里打扫卫生。
line:0ecdd2c,Cemetery_Talk,JAN: Bellwether knocked over a vase...[p/] And there were shards and dirt everywhere.,JAN: 贝尔维瑟撞倒了一个花瓶……[p/]搞得满地都是碎片和泥土。
line:0b4ec2d,Cemetery_Talk,"TYRION: If the “Bellwether” that Jan saw was a Major Illusion,[p/] then she couldn’t have knocked over that vase.",TYRION: 如果当时简看到的“贝尔维瑟”是由高等幻象术创造的话，[p/]那她就不存在实体，更别提撞倒花瓶了。
line:0f68adc,Cemetery_Talk,TYRION: Illusions created by that spell don’t have any mass.,TYRION: 那个法术创造的只是幻象，没有实体。
line:09e07a6,Cemetery_Talk,ERIS: I see.[p/] How perceptive of you.,ERIS: 我明白了，[p/]你可真是明察秋毫。
line:0a4508e,Cemetery_Talk,CELESTE: Aren’t there any other [b]illusion[/b] spells that have mass?,CELESTE: 还有其他能拥有实体的[b]幻象术[/b]类法术吗？
line:0a0b334,Cemetery_Talk,ERIS: No.[p/] All known [b]illusion[/b] spells in Wyverngarde can only recreate visual and auditory sensations.,ERIS: 没有，[p/]在维文加德所有已知的法术只能重塑视觉和听觉。
line:0c0f60e,Cemetery_Talk,ERIS: None of those spells can create something that someone can touch.,ERIS: 但没有幻觉法术能够拥有实体。
line:0afc7b6,Cemetery_Talk,CELESTE: So that means that someone disguised[p/] [i]something[/i] to make it look like Bellwether.,CELESTE: 那也就是说有人把什么东西……[p/]伪装成了贝尔维瑟。
line:0cd4bd2,Cemetery_Talk,Celeste: ...,Celeste: ……
line:052a414,Cemetery_Talk,"ERIS: Why the look of suspicion, Celeste?",ERIS: 你怎么像是在怀疑我，塞莱斯特？
line:086d8a0,Cemetery_Talk,"CELESTE: S-[p/][s/]Sorry,[p/][s/] I wasn’t-!",CELESTE: 抱、[p/][s/]抱歉，[p/][s/]我没那个意——！
line:0121750,Cemetery_Talk,ERIS: Calm yourself.[p/] I was only joking.,ERIS: 不用那么紧张。[p/] 我只是开个玩笑。
line:0a45747,Cemetery_Talk,ERIS: I don’t blame you for considering every possibility.,ERIS: 考虑所有的可能性并不是什么坏事。
line:004d9d5,Cemetery_Talk,"ERIS: In fact,[p/] I’m flattered you think I’m capable of pulling off such an elaborate ruse.",ERIS: 说实话，[p/]你怀疑我能弄出这么复杂的伪装手段，我反而觉得很荣幸。
line:0c3b81c,Cemetery_Talk,CELESTE: ...,Celeste: ……
line:00c51a3,Cemetery_Talk,"TYRION: ...Anyways,[p/] this [i]does[/i] tell us one important thing.",TYRION: ……不管怎样，[p/]我们[i]确实[/i]明白了一件事。
line:0487a51,Cemetery_Talk,ERIS: What’s that?,ERIS: 是什么呢？
line:0aa5298,Cemetery_Talk,TYRION: The “Bellwether” that Jan saw had a physical mass to it.,TYRION: 简当时看到的“贝尔维瑟”拥有实体。
line:0e1b3a5,Cemetery_Talk,TYRION: It wasn’t a freestanding illusion.[p/] It was someone disguised as her.,TYRION: 那并非是一个独立的幻觉。[p/]一定是某人假扮成了贝尔维瑟。
line:0c26450,Cemetery_Talk,Player: Gravestone,
line:05b3410,Cemetery_Talk,"ERIS: Hm...[p/] It’s quite a shame, isn’t it?",ERIS: 嗯……[p/]真是遗憾，不是吗？
line:0d32539,Cemetery_Talk,Eris looked pensively towards the gravestone.,厄莉斯略带忧虑的望向那块墓碑。
line:06537ee,Cemetery_Talk,"The name on the stone said “Emily Grant”,[p/] and her lifetime appeared to have been awfully short.",石碑上刻着的名字是“艾梅莉·格兰特”，[p/]她的一生看起来极其短暂。
line:0ceff68,Cemetery_Talk,She must have only been twelve years old when she died.,她去世时仅仅十二岁。
line:0ca1027,Cemetery_Talk,TYRION: S-[p/]Sorry for interrupting you...[p/] Was she someone you knew?,TYRION: 抱、[p/][s/]抱歉打扰……[p/]你认识她吗？
line:0fce2cd,Cemetery_Talk,ERIS: I’m actually here on Wallace’s behalf.,ERIS: 我是代替华莱士来的。
line:06f80ba,Cemetery_Talk,CELESTE: Wallace knew her?,CELESTE: 华莱士认识她？
line:04c639c,Cemetery_Talk,ERIS: Wallace joined the academy as part of a program run by Headmaster Redmond.,ERIS: 华莱士是因为雷德蒙校长的某个项目才被录取的。
line:0e765f7,Cemetery_Talk,"ERIS: At the time,[p/] the headmaster was reaching out to mages among the commonfolk.",ERIS: 那时候，[p/]校长正向平民中的法师伸出援手。
line:0b91110,Cemetery_Talk,ERIS: He had started a program to admit them to the academy through a scholarship program.,ERIS: 他成立了一个补助项目，允许这些法师免学费就读。
line:0156710,Cemetery_Talk,ERIS: Both Emily and Wallace were among those mages.,ERIS: 艾梅莉和华莱士就是那时入学的。
line:020cd68,Cemetery_Talk,CELESTE: Wow...[p/] That must have been an amazing opportunity for them.,CELESTE: 哇哦……[p/]对他们来说一定是个难得的机会。
line:05667c1,Cemetery_Talk,"ERIS: The truth is,[p/] neither of them actually cared about learning magic.",ERIS: 其实，[p/]他们两个谁都没有太在乎学习魔法这一点。
line:014133c,Cemetery_Talk,ERIS: The real problem was that Emily had a deadly illness.,ERIS: 真正的问题是艾梅莉身患绝症。
line:084b4ac,Cemetery_Talk,"ERIS: She and Wallace were poor orphans,[p/] and they obviously didn’t have the resources to treat it.",ERIS: 她和华莱士都是孤儿，[p/]没有治疗的钱和渠道。
line:07b8fa6,Cemetery_Talk,ERIS: But if they enrolled in the academy...,ERIS: 不过进了学院就另当别论了……
line:036837c,Cemetery_Talk,TYRION: The academy would be obligated to give her medical treatment.,TYRION: 学院有义务给予她医疗救助。
line:01e0b83,Cemetery_Talk,ERIS: The Imperial Academy teaches the best mages in the kingdom.,ERIS: 帝国学院为王国培养最优秀的法师。
line:088d85f,Cemetery_Talk,ERIS: They thought that curing her illness would be an easy task for the academy’s healers.,ERIS: 他们以为只要来到学院，治好她的病就是小菜一碟。
line:003094f,Cemetery_Talk,"ERIS: ...But they were mistaken, I’m afraid.",ERIS: ……但世事无常，事与愿违。
line:01d86b5,Cemetery_Talk,"ERIS: I’m sure you know this by now,[p/] but healing spells can only treat wounds.[p/] They can’t cure illnesses.",ERIS: 我想你应该也已经知道了，[p/]治愈法术只能治疗伤口，[p/]不能治愈疾病。
line:0e91b3e,Cemetery_Talk,"ERIS: Emily’s condition only got worse over the years,[p/] and eventually,[p/] she succumbed to her illness.",ERIS: 艾梅莉的身体每况愈下，[p/]最后……[p/]她没能挺过去。
line:06c165a,Cemetery_Talk,ERIS: Wallace was furious.[p/] He didn’t understand why the kingdom was outlawing magic that could save lives.,ERIS: 华莱士当时很愤怒。[p/]他不明白王国为什么禁止使用能够救命的魔法。
line:007f1d6,Cemetery_Talk,TYRION: ...And that’s why he decided to learn it himself.,TYRION: ……所以他决定走上学习死灵术的道路。
line:03f0105,Cemetery_Talk,ERIS: Yes.[p/] The headmaster was inspired by Wallace’s resolve.,ERIS: 没错。[p/]校长被他的决心所鼓舞。
line:01fe07c,Cemetery_Talk,ERIS: He gave him access to the academy's forbidden tomes of [b]necromancy[/b].,ERIS: 于是给予了他查阅[b]死灵术[/b]相关禁书的权限。
line:0738af7,Cemetery_Talk,"ERIS: And with the headmaster's guidance,[p/] Wallace learned the spells that he knows today.",ERIS: 在校长的指导下，[p/] 华莱士才有了今天的学识和能力。
line:000976f,Cemetery_Talk,"CELESTE: So, that’s why...",CELESTE: 原来……是这样……
line:09e2d51,Cemetery_Talk,ERIS: It was supposed to stay a secret between him and the headmaster.,ERIS: 这本该是他和校长之间的秘密。
line:05c8189,Cemetery_Talk,ERIS: ...But I’m sure you know how that turned out.,ERIS: ……但结果如何也不用多说了。
line:0c75202,Cemetery_Talk,ERIS: ...But I’m sure you know how that turned out.,ERIS: ……但结果如何也不用多说了。
line:07983fb,Cemetery_Talk,Player: BACK,
line:0fa645a,Cemetery_Present,Player: Runestone,
line:02a9564,Cemetery_Present,Eris: Seriously?[p/] You're showing me the badge now?,Eris: 真的假的？[p/] 你要我看这个徽章？
line:04d1194,Cemetery_Present,"Tyrion: ""Badge""?[p/] It's an Attorney's Runestone.",Tyrion: “徽章”？[p/] 这是律师符石。
line:019b7f3,Cemetery_Present,"Eris: We're really threading the line, aren't we?",Eris: 还真是剑走偏锋啊。
line:04fb43f,Cemetery_Present,Eris: Are you going to make a habit of showing this thing to everyone you meet?,Eris: 你不会已经养成了见到谁都给他看看这东西的习惯了吧？
line:0278b74,Cemetery_Present,Tyrion: I-[p/][s/]I just think it's neat.,Tyrion: 我-[p/][s/]我只是觉得这个挺好的。
line:0d3f77f,Cemetery_Present,Player: Tyrion,
line:0a76dc1,Cemetery_Present,"Eris: I wasn't quite sure what to make of you at first,[p/] but you are truly remarkable.",Eris: 起初我还不太清楚你的能力，[p/]但现在看来你真的很了不起。
line:0313279,Cemetery_Present,Tyrion: Thanks...[p/] I think?,Tyrion: 多谢夸奖……[p/]这算夸奖吗？
line:0749271,Cemetery_Present,Eris: I quite enjoyed watching you battle Lady Steelwind.,Eris: 我还蛮爱看你与斯蒂尔文德小姐对峙的。
line:0c861bf,Cemetery_Present,Eris: I only hope the climax lives up to my expectations.,Eris: 希望故事的高潮能让我满意。
line:0143ac2,Cemetery_Present,Player: Celeste,
line:03d3d03,Cemetery_Present,"Eris: That's a fancy-looking sword, Celeste.",Eris: 真是把好剑，塞莱斯特。
line:0660b37,Cemetery_Present,Eris: Is it from the Eastern Kingdoms?,Eris: 是出自于东方古国吧？
line:0bbaf8f,Cemetery_Present,"Celeste: Y-[p/]Yes, actually.",Celeste: 嗯、[p/]嗯，没错。
line:090440b,Cemetery_Present,Celeste: How did you know?,Celeste: 你怎么看出来的？
line:0802529,Cemetery_Present,Eris: I've encountered a few weapons from there before.,Eris: 我之前见过一些来自那边的武器。
line:0482876,Cemetery_Present,Eris: They have a unique style that's easy to recognize.,Eris: 独特的武器风格很容易辨认。
line:0d5ce26,Cemetery_Present,Player: Aria,
line:02a6ecd,Cemetery_Present,Eris: Lady Steelwind is really something.,Eris: 斯蒂尔文德小姐真的很厉害。
line:0217a38,Cemetery_Present,Tyrion: Yeah.[p/] I feel like she's always one step ahead of me.,Tyrion: 对啊，[p/]总觉得她什么都快我一步。
line:0deaa55,Cemetery_Present,Eris: But she [i]does[/i] have a habit of relenting when she realizes she's wrong.,Eris: 不过她在不占理的时候不会和平时一样咄咄逼人。
line:0a4dd9a,Cemetery_Present,Eris: I think you deserve a worthier adversary.,Eris: 我觉得你应该找个更厉害的对手。
line:07218d2,Cemetery_Present,"Tyrion: I mean...[p/] She can be a pain sometimes,[p/] but I'm glad that she pursues justice even if it means she loses.",Tyrion: 我觉得……[p/] 她有时候挺棘手的，但我觉得她即使败北也在追求正义的品质难能可贵。
line:0670ede,Cemetery_Present,It was strange...[p/] I would've never seen myself holding such high respect for a noble.,真是件怪事……[p/]我没想到自己会对一个贵族有如此高的评价。
line:05d4617,Cemetery_Present,"Eris: Anyways,[p/] I wonder what would drive a noble like her into becoming a lowly prosecutor.",Eris: 不过，[p/]我很好奇她这样的贵族经历过什么，才会选择成为地位低下的检察官。
line:08ffe63,Cemetery_Present,Eris: I'd love to know the story behind that.,Eris: 我很想知道背后的故事。
line:0aa2faa,Cemetery_Present,Player: Eris,
line:08957d5,Cemetery_Present,Tyrion: We know that Wallace was accepted through Redmond's program...,Tyrion: 我们已经知道华莱士是通过雷德蒙的项目入学……
line:06ee94b,Cemetery_Present,"Tyrion: But what about you, Eris?",Tyrion: 那厄莉斯你是怎么入学的呢？
line:0ae364b,Cemetery_Present,Eris: Are you trying to ask me if I'm a noble bastard?,Eris: 怀疑我是贵族的私生子吗？
line:08ae46e,Cemetery_Present,"Tyrion: S-[p/]Sorry, I didn't mean-",Tyrion: 抱、[p/]抱歉，我没那个意——
line:0f1bf0d,Cemetery_Present,Eris: No need to apologize.,Eris: 不用道歉啦。
line:09be314,Cemetery_Present,"Eris: Although,[p/] the answer to that question is a bit...[p/] complicated.",Eris: 虽然解释起来……[p/]嗯……[p/]有些复杂。
line:026690e,Cemetery_Present,"Eris: My family is quite wealthy, but I wouldn't consider them a part of the nobility.",Eris: 单论财富，我的家族还是能和贵族们掰掰手腕的，[p/]但我不认为算贵族。
line:02bd25c,Cemetery_Present,Hm...[p/] Her family must've been part of a guild or something.,哼嗯……[p/]她家里肯定掌管着商业公会一类的组织。
line:0c701a7,Cemetery_Present,Eris: I would say it's more like several circles.,Eris: 我觉得更像是绕了好几圈。
line:06afcb8,Cemetery_Present,Player: Catherine,
line:02bdb66,Cemetery_Present,Eris: Catherine Bellwether wasn't the best person.,Eris: 凯瑟琳·贝尔维瑟实在谈不上是什么好人。
line:00ef808,Cemetery_Present,Eris: She constantly used her authority to belittle and torment people.,Eris: 她经常凭借自己的职权贬低和惩罚别人。
line:04a1403,Cemetery_Present,Eris: I'm sure the world is better off without her in it.,Eris: 说实话，这个世界没有她会变得更好。
line:0e16a9e,Cemetery_Present,"Tyrion: T-[p/]That's extremely blunt,[p/] Eris...",Tyrion: 这、[p/]再怎么说也有点太过分了……[p/]厄莉斯……
line:0d1d6d5,Cemetery_Present,But I couldn't exactly disagree with her.,但我也不算完全反对她的说法。
line:0a8f444,Cemetery_Present,Eris: I have no interest in indulging those in power who are unworthy of it.,但你也不算完全反对她的说法。
line:020b97f,Cemetery_Present,Player: Wallace,
line:057db98,Cemetery_Present,"Eris: It's strange, really.",Eris: 说起来真的挺怪的。
line:0cab4d2,Cemetery_Present,"Eris: If it weren't for his disposition,[p/] Wallace would be quite the person to fear.",Eris: 抛开华莱士的性格不谈，[p/]他其实应该挺令人害怕的。
line:0d8f5cd,Cemetery_Present,Tyrion: What do you mean?,TYRION: 这又从何说起？
line:06430ed,Cemetery_Present,Eris: It's clear to the three of [i]us[/i] that he didn't commit the murder.,Eris: 虽然[i]我们[/i]三人都知道他不可能是真凶。
line:0e346ec,Cemetery_Present,Eris: But think about how easily he [i]could[/i] have done what he was accused of.,Eris: 但好好想想他被捕的原因。
line:0807245,Cemetery_Present,"Eris: He could instantly kill anyone using [b]Necrotic Blight[/b],[p/] and he could even raise them as undead using [b]Animate Corpse[/b].",Eris: 他随时可以用[b]索命咒[/b]立刻杀掉任何人，而且还能用[b]活化死尸[/b]把他们变成僵尸一样的存在。
line:05604db,Cemetery_Present,Tyrion: But Wallace would never do something like that.,Tyrion: 但华莱士是绝对不会做这种事的。
line:086b362,Cemetery_Present,Eris: [i]*sigh*[/i][p/] I agree.,Eris: [i]*叹气*[/i][p/] 我同意。
line:09ce334,Cemetery_Present,Eris: But one can often be surprised by what someone can do if they are pushed far enough.,Eris: 不过这可说不准，毕竟人急烧香，狗急蓦墙。
line:05809c2,Cemetery_Present,Eris: It really makes me wonder how idiotic the people who bully him are.,Eris: 不过这真让我觉得霸凌他的那些人很蠢。
line:01bba04,Cemetery_Present,I'd rather not think about that.,还是不要想这些了。
line:085b7ca,Cemetery_Present,Player: Theodore,
line:0daf8c2,Cemetery_Present,Tyrion: You were with the headmaster in his office earlier.,Tyrion: 早些时候我看到你在校长办公室来着。
line:0b2a915,Cemetery_Present,Tyrion: Are you two acquaintances?,Tyrion: 你们两个认识？
line:0f26e27,Cemetery_Present,"Eris: In a way, yes.[p/] You could say that I’m a patron of his.",Eris: 某种程度上来说确实认识，[p/]可以说我是他的赞助人。
line:0978d10,Cemetery_Present,Eris: I’m interested in why he would go so far as to include the commonfolk in the academy.,Eris: 我个人比较好奇他为什么愿意向普通人开放学院。
line:029c7d5,Cemetery_Present,Eris: His generosity can clearly be a vice sometimes.,Eris: 他的慷慨有时候会变成缺点。
line:01e15eb,Cemetery_Present,Tyrion: What do you mean?,TYRION: 这又从何说起？
line:0c2492e,Cemetery_Present,Eris: Enrolling commonfolk mages into the academy was already a controversial move.,Eris: 吸纳平民出身的法师本就是个很有争议的决策。
line:0c65c26,Cemetery_Present,Eris: But teaching one of them [b]necromancy[/b] illegally...,Eris: 但教授平民[b]死灵术[/b]是违法的……
line:03d7d50,Cemetery_Present,"Eris: Even [i]if[/i] Wallace is acquitted,[p/] I don't see things getting easier for him.",Eris: [i]就算[/i]华莱士能逃过这次，[p/]我想他以后也不会好过。
line:0227bb4,Cemetery_Present,Player: Back,
line:0a159ef,Cemetery_Present,Default,
line:03fa229,Cemetery_Present,"Tyrion: What do you think about this, Eris?",Tyrion: 厄莉斯，你对这个有什么想法吗？
line:08fdd33,Cemetery_Present,"Eris: Really, now?",Eris: 真的？现在？
line:0c94263,Cemetery_Present,Eris: I can't tell you [i]everything[/i] you need to get through this case.,Eris: 我不能[i]什么[/i]都告诉你，你得自己去解明真相。
line:0152870,Cemetery_Present,Eris: What would be the fun in that?,Eris: 要是什么都告诉你就没意思了嘛。
line:01c4d0f,Cemetery_Present,Tyrion: Um...[p/] Okay?,Tyrion: 呃……[p/]好吧？
line:0c6d61d,Cemetery_Check,CELESTE: Tyrion...?[p/] What are we doing here?,CELESTE: 提利昂……？[p/]我们来这儿干嘛？
line:0e05ac9,Cemetery_Check,TYRION: I’m...[p/] not sure.,TYRION: 我也……[p/]不太清楚……
line:0400f9a,Cemetery_Check,"For some reason,[p/] I felt drawn to this place.",不知怎的，[p/]这里好像有种神奇的魔力吸引着我。
line:00cd37f,Cemetery_Check,"I was supposed to make my way back to the Academy,[p/] but I suddenly found myself here.",我本该返回学院的，却突然发现自己来到了这里。
line:0fbe955,Cemetery_Check,"It was strange,[p/] but I couldn't even remember how we'd arrived here.",真怪，[p/] 我甚至都不记得我们是怎么到这的。
line:0515f52,Cemetery_Check,CELESTE: Wait...[p/][s/] Is that Eris?!,CELESTE: 等下……[p/][s/]那是厄莉斯吧？！
line:00f3345,Cemetery_Check,Celeste pointed further into the cemetery.[p/] Eris was standing there in front of a gravestone.,塞莱斯特指向墓地深处。[p/] 厄莉斯正站在一个墓碑前。
line:0929145,Cemetery_Check,She was placing flowers on it and appeared to be chanting a short prayer.,她轻轻地放了几束花，同时嘴里说着什么，像是在轻声祷告。
line:0b70895,Cemetery_Check,CELESTE: Well...[p/] We found her.,CELESTE: 总之……[p/]我们找到她了。
line:045febd,Cemetery_Check,TYRION: We...[p/] should probably talk to her later.,TYRION: 我们还是……[p/]待会儿再打扰她比较好。
line:0a610e8,Cemetery_Check,TYRION: It would be rude to disturb her now.,TYRION: 现在上前问话有些不合时宜。
line:0ee7705,Cemetery_Check,"As we were about to leave,[p/] Eris suddenly turned to face us.",正当我们打算离开这里时，[p/]厄莉斯突然看向我们。
line:058316f,Cemetery_Check,"She was far away,[p/] but she'd clearly noticed us and was beckoning us over.",虽然她站在很远的地方，[p/]但能看清她在招呼我们过去。
line:004310b,Cemetery_Check,"ERIS: Oh, hello there.[p/] Were you two looking for me?",ERIS: 嗨，你们好啊。[p/]你们两个是在找我吗？
line:054dbd8,Cemetery_Check,"TYRION: S-[p/]Sorry.[p/] We [i]were[/i] looking for you,[p/] but we understand if you’d rather talk later...",TYRION: 抱、[p/]抱歉。[p/]我们确实在找你……[p/] 但如果你需要时间我们可以等等再聊……
line:043d952,Cemetery_Check,ERIS: No.[p/] I was just finishing up here.,ERIS: 没关系的，[p/]我已经完事了。
line:00aaf09,Cemetery_Check,ERIS: Did you have something you wanted to talk to me about?,ERIS: 找我一定是有话要说吧？
line:0a61a92,Cemetery_Check,TYRION: Well...[p/] We wanted to ask you some questions about the case.,TYRION: 是的……[p/]我们想问你一些关于此案的细节。
line:0ec08e5,Classroom_Examine,"CELESTE: Oh, Tyrion![p/] I almost forgot!",CELESTE: 哦对！提利昂，[p/]我差点都忘了！
line:0b853a3,Classroom_Examine,Celeste: Let me show you one of the new spells I learned.,Celeste: 给你展示下我新学的魔法。
line:0396d3f,Classroom_Examine,CELESTE: ...[b]REPERIO ARCANUM[/b]!,
line:0776af7,Classroom_Examine,ARIA: ...!,ARIA: ……!
line:0204c2e,Classroom_Examine,TYRION: W-[p/][s/]What was that?,TYRION: 什、[p/][s/]什么东西？！
line:0c354b2,Classroom_Examine,CELESTE: [i]That[/i] is the incantation for the [b]Detect Magic[/b] spell.,CELESTE: 那是[b]法术探测[/b]的咒语。
line:00f8da6,Classroom_Examine,TYRION: [b]Detect Magic[/b]...?[p/] Wait...[p/][s/] Does that mean—?,TYRION: [b]法术探测[/b]……？[p/]等下……[p/][s/]你该不会……？！
line:0e2981e,Classroom_Examine,CELESTE: Yep![p/][s/] I can see magical traces while we're EXAMINING crime scenes!,CELESTE: 没错！[p/][s/]现在你调查犯罪现场时，我能探测是否存在魔法痕迹了！
line:0e33c2e,Classroom_Examine,Player: Painting,
line:0355fe4,Classroom_Examine,Tyrion: It's a painting of some sort of musician.,Tyrion: 某个音乐家的画像。
line:0295ae3,Classroom_Examine,Tyrion: There's some text written below it.,Tyrion: 下面写着什么。
line:09953a4,Classroom_Examine,"Tyrion: ""Doctor Nicolas Goussu:[p/] Inventor of the Arcane Engine.""",Tyrion: “Nicolas Goussu 博士，[p/]奥术引擎之父。”
line:0d453ba,Classroom_Examine,"Tyrion: ""His work revolutionized trade and travel across the seas.""",Tyrion: “他的辛勤付出彻底改善了全世界海上贸易与旅行的方式。”
line:01a0488,Classroom_Examine,"Tyrion: ""He was well known for not discriminating between the commonfolk and the nobility,[p/] judging his assistants based purely on their merit.""",Tyrion: “他因对贵族平民一视同仁而为世人所传颂，[p/]对助手的评价也完全依照功绩。”
