id,node,text,translation
line:0a8ecd9,Carriage,"Tyrion: M-[p/][s/]Ms. Tymora,[p/] maybe you should switch with me.",Tyrion: 泰、[p/][s/]泰摩拉女士，[p/]可能您得跟我换下手。
line:018de93,Carriage,Ruby: And what would you learn if I did that?,Ruby: 这样的话你又学得到什么呢？
line:065ea94,Carriage,...Maybe I [i]was[/i] worried about nothing.[p/] Practical experience was always a key part of learning whenever she was involved.,……或许我不该这么[i]唉声叹气[/i]。她也总是说实践经验是学习中关键的一环。
line:09d0865,Carriage,"Why else would she quietly sit there,[p/] immersed in her court files?",要不然她为什么只是静静地坐在一边，[p/]埋头研究她的庭审记录呢？
line:07154d9,HitChild,Child: Agh!,Child: 啊！
line:0198104,HitChild,...Did that rock just scream out in pain?,……是那块石头刚刚发出了痛苦的叫声吗？
line:011075b,HitChild,I grabbed the reins and pulled them with everything I had.[p/] The horses slowed to a stop.,我抓紧缰绳，用尽全身力气拉拽，[p/]马匹慢慢停了下来。
line:07d7049,HitChild,The child was lying face down in the dirt.[p/] A puddle of red was pooling under her.,一个小孩面朝下地倒在泥土里。[p/]她下方积着一摊红色的东西。
line:0a92f71,HitChild,Tyrion: Scaled Lord...,Tyrion: 鳞主在上……
line:0cea711,HitChild,I wasn't sure what to do.[p/] I wished I'd never procrastinated reading those first-aid books.,我不知道该怎么办。[p/]真后悔当初一直拖着，没去学习那些急救的书籍。
line:03fce9a,HitChild,I looked to my mentor.[p/] She'd approached the scene quietly and slowly.,我看向我的导师，[p/]她沉默而缓慢地走近事发现场。
line:04b1eb6,HitChild,"Her eyes went to the child,[p/] then to the surrounding forest.[p/] She seemed to be searching for something.",她看向那个小孩，[p/]然后扫视四周的丛林。[p/]她看起来在找什么东西。
line:078675d,HitChild,She was wearing the same expression she used when inspecting a crime scene.,她脸上摆出一副调查犯罪现场时同样的表情。
line:00799e3,HitChild,Ruby: ...Why would a kid be out in the middle of nowhere?,Ruby: ……一个小孩子怎么出现在这荒郊野外的？
line:0aa3748,HitChild,Tyrion: ...Ms. Tymora?,Tyrion: ……泰摩拉女士？
line:028eaff,HitChild,Ruby: I say we keep driving and never speak of this again.,Ruby: 要我说，我们就继续开车，这件事不用再提了。
line:00fe8ab,HitChild,Tyrion: Ms. Tymora![p/][s/] She’s just a child!,Tyrion: 泰摩拉女士！[p/][s/]她还只是个小孩子啊！
line:0ce6984,HitChild,"Child: Oh...[p/] The pain... [p/]I can see the light... [h=""Where the hell is he?|That was his cue."" e=""h""/]","Child: 呃……[p/]好疼……[p/]我好像看到光了……[h=""那家伙死哪儿去了？|这可是他的活儿"" e=""h""/]"
line:08df977,HitChild,...I caught a puzzling thought through my Eye of Horus.,……我的荷鲁斯之眼捕捉到令人费解的想法。
line:002f86d,TheScam,"Late to his cue,[p/] a man clad in plate armor leaped out of some nearby bushes and stumbled towards us.",迟疑之间，[p/]一个身着板甲的男子从附近的树丛中跃起，晃晃荡荡地向我们走来。
line:0e6c7bf,TheScam,"He planted his feet firmly on the ground in front of us,[p/] puffing out his chest.",他随后在我们面前站定，[p/]高高挺起了胸膛。
line:065999d,TheScam,Knight: By the Scaled Lord![p/][s/] Look what you’ve done!,Knight: 以鳞甲领主之名！[p/][s/]看看你们干的好事！
line:0a41c2a,TheScam,Child: T-[s/][p/]The Scaled Lord...?[p/] I think I can see him.,Child: 鳞、[s/][p/]鳞甲领主……？[p/]我好像都看到祂了……
line:07ea7cb,TheScam,Child: My family—[p/]who all died of the plague in 589—[p/]they're also there.,Child: 我的家人——[p/]他们在589年的瘟疫中死去——[p/]他们也在那里啊。
line:0b236e9,TheScam,...Her lines were historically accurate.,……她的台词倒是对得上史实。
line:0339be8,TheScam,"Knight: ... [h=""Damn it, Alma.|Mentioning that plague is overkill..."" e=""f""/]","Knight: [h=""该死的，阿尔玛。|提到那场瘟疫可做过头了……"" e=""f""/]"
line:0e05748,TheScam,Knight: ...This poor child![p/][s/] She’s [i]dead[/i] because of you!,Knight: 可怜的孩子！[p/][s/]她是被你[i]害死[/i]的！
line:0f75690,TheScam,"Knight: This is a serious crime![p/][s/] The fine is 10[p/]—no,[p/][s/] [i]20[/i] gold pieces! [h=""Look at that carriage.|They’re probably aristocrats visiting House Pierce."" e=""h""/]","Knight: 这可是严重的罪行！[p/][s/]罚金是10枚[p/]——不对，[p/][s/] [i]20枚[/i]金币！[h=""看看那气派的马车。|他们肯定是要拜访皮尔斯家的贵族。"" e=""h""/]"
line:0d5866f,TheScam,20 gold pieces?[p/] The average sentence for vehicular manslaughter was two years of imprisonment.,20枚金币？[p/]交通肇事过失致死一般是处两年有期徒刑。
line:06f0026,TheScam,Knight: I’ll have no choice but to arrest you unless you can pay this fine!,Knight: 我别无选择，直到你们付清罚金前，必须要拘捕你们！
line:078808e,TheScam,"Ruby: Oh,[p/] [i]that's[/i] what this is...",Ruby: 哎呀，[p/] 原来是[i]这个套路[/i]……
line:0af98a8,TheScam,I side-eyed the child—[p/]apparently named Alma.[p/] I spotted tiny tomato seeds in her pool of blood.,我向那个小孩子瞟了一眼——[p/]显然她叫作阿尔玛，[p/]我发现她身下的“血泊”中有几粒番茄种子。
line:07f93f1,TheScam,Tyrion: ...You might want to call someone to retrieve Alma’s body then.,Tyrion: ……那你可能还想喊人把阿尔玛的尸体运走呢。
line:031612d,TheScam,"Her eyes opened,[p/] and her head whipped up to look at me.",她睁开眼睛，[p/]抬头看向我。
line:0f6c79f,TheScam,We locked eyes for a second before her head fell back to the ground.,我们视线相对一刻，她赶紧又将头垂倒在地。
line:0835c76,TheScam,"I looked to my mentor again,[p/] but she just leaned her head and gestured towards the two con artists.",我又看向我的导师，[p/]她只是歪着头，朝那两个骗子做了个手势。
line:01a9a9d,TheScam,It appeared that I was being given another learning opportunity.,看起来我又得到一次学习的机会。
line:0bfe703,TheScam,"I couldn't complain, though.[p/] I didn’t appreciate being treated like an easy mark.",我不打算抱怨。[p/]因为我也不想被人觉得容易上当受骗。
line:051cf71,Tutorial_Argument,"Knight: A-[p/][s/]Anyways, what will it be?!",Knight: 总、[p/][s/]总之。你到底要怎么办？！
line:067f963,Tutorial_Argument,"Knight: Will you pay your fine,[p/] or do we need to sort this out at the barracks?",Knight: 你是乖乖交出罚金，[p/]还是跟我到营房里把事情搞清楚？
line:007a2eb,TutElocution,"Negotiate [c=""This was obviously just an accident. Can’t you overlook this?""/]","Negotiate [c=""这显然只是个意外。能否就此放过？""/]"
line:01cce46,TutElocution,Tyrion: This was obviously just an accident.[p/] Can’t you look the other way?,Tyrion: 这显然只是个意外。[p/]能不能当做没有发生过呢？
line:04da264,TutElocution,Knight: Are you insane?![p/][s/] You want me to spit on my [i]honor[/i] as a knight?!,Knight: 你疯了吗？！[p/][s/]你要践踏我作为骑士的[i]荣耀[/i]吗？！
line:09f4ef9,TutElocution,"Ruby: ...What are you doing, Cuthbert?",Ruby: 卡斯伯特，你到底在干嘛？
line:0b1b575,TutElocution,Tyrion: They clearly worked very hard on this.[p/] I thought it would be rude not to play along.,Tyrion: 他们干得这么辛苦。[p/]我觉得不配合一下就太煞风景了。
line:08cbbf9,TutElocution,Ruby: ...,Ruby: ……
line:0f3ff99,TutElocution,Tyrion: ...Sorry.,Tyrion: ……对不起。
line:01b5bca,TutElocution,"Comply [c=""Okay, I guess we can spare that much gold.""/]","Comply [c=""好吧，我想我们付得起这笔钱。""/]"
line:0d78bb7,TutElocution,"Tyrion: Okay,[p/] I guess we can spare that much gold.",Tyrion: 好吧，[p/]我想我们付得起这笔钱。
line:0f5255d,TutElocution,"Ruby: ...Cuthbert,[p/] what are you doing?",Ruby: ……卡斯伯特，你干什么呢？
line:05cf313,TutElocution,Tyrion: I just thought arguing with them would be more trouble than it’s worth.,Tyrion: 我就是觉得与他们争吵可能导致比这笔钱更大的损失。
line:0041354,TutElocution,Ruby: ...,Ruby: ……
line:026720b,TutElocution,Tyrion: ...Sorry.,Tyrion: ……对不起。
line:01d89fc,TutElocution,"Call [c=""Certainly, why don’t you bring us back to your \""barracks\""?""/]","Call [c=""好啊，那你干嘛不把我们带回你的“营房”?""/]"
line:035cebe,TutElocution2,"Tyrion: Certainly,[p/] why don’t you bring us back to your ""barracks""?",Tyrion: 好啊，[p/]那你干嘛不把我们带回你的“营房”?
line:043533c,TutElocution2,Knight: What—?,Knight: 你——？
line:074c268,TutElocution2,Tyrion: But it [i]is[/i] strange that you’d bring us to your barracks instead of the dungeons.,Tyrion: 你打算把我们带回营房，而不是地牢这一点，确实很[i]奇怪[/i]。
line:0e742c9,TutElocution2,Knight: O-[p/][s/]Oh...[p/][s/] Uh—,Knight: 噢、[p/][s/]哦啊……[p/][s/]呃——
line:0ead17c,TutElocution2,Tyrion: You’ll also probably want to call your unit to escort us.,Tyrion: 你大概还得召唤你的部队押送我们。
line:03db8f0,TutElocution2,"Tyrion: After all,[p/] it'd be dangerous for one knight to transport two ""criminals"" by himself.",Tyrion: 毕竟呢，[p/]仅仅一名骑士独自押送两名“罪犯”还是有些危险。
line:03929bc,TutElocution2,Knight: S-[p/][s/]Shut up![p/][s/] Don't think you can talk your way out of this!,Knight: 闭、[p/][s/]闭嘴！[p/][s/]别以为你三言两语就想脱身！
line:019b0ca,TutElocution2,Knight: Are you seriously going to make me take you in?![p/][s/] Just pay the damned fine!,Knight: 你还真想让我把你抓进去？！[p/][s/]快把你的钱给我交了！
line:0a7e9d9,TutEvidence,Vehicular Manslaughter,交通肇事过失致死
line:03a2f4a,TutEvidence,Tyrion,提利昂
line:0562682,TutEvidence,"Knight: ...Who is this?[p/] This is you, isn’t it?",Knight: ……这是谁？[p/]这不就是你，对吧？
line:09035f1,TutEvidence,Tyrion: It sure is.,Tyrion: 确实就是。
line:0cb8ac5,TutEvidence,Knight: ...,Knight: ……
line:0470630,TutEvidence,Ruby: ...,Ruby: ……
line:010d243,TutEvidence,Tyrion: ...,Tyrion: ..……
line:026dad1,TutEvidence,Ruby,鲁比
line:00e5062,TutEvidence,Knight: ...Who is this?[p/] Isn’t this the lady standing beside you?,Knight: ……这又是谁？[p/]这不就是你边上那位女士吗？
line:05001a8,TutEvidence,Tyrion: It sure is.,Tyrion: 确实就是。
line:07c9a13,TutEvidence,Knight: ...,Knight: ……
line:0260014,TutEvidence,Ruby: ...,Ruby: ……
line:0fb5582,TutEvidence,Tyrion: ...,Tyrion: ..……
line:0c9f979,TutEvidence2,"Tyrion: Except a ""crime"" like this wouldn’t involve a fine at all.",Tyrion: 然而像这样的“犯罪”根本不涉及罚款。
line:017f738,TutEvidence2,Knight: ...What?,Knight: ……什么？
line:004cd30,TutEvidence2,Tyrion: Vehicular manslaughter has an average sentence of two years of imprisonment.,Tyrion: 交通肇事过失致死一般判处两年有期徒刑。
line:0ccf255,TutEvidence2,"Tyrion: With the death of a child, though,[p/] I could see the Crown pushing for more than that.",Tyrion: 不过如果死者是孩童的话，[p/]王法可能会判得更重一点吧。
line:0257af0,TutEvidence2,Knight: ...Who the hell are you?!,Knight: ……你到底是什么人？！
line:03f9c4f,TutEvidence2,Tyrion: I’m a defense attorney.[p/] I could recite every one of the kingdom's laws back to you.,Tyrion: 我是一名辩护律师。[p/]我可以把王国法律的每一条背给你听。
line:0c4fb7d,TutEvidence2,Knight: ...,Knight: ……
line:01fcad9,TutEvidence2,"The ""knight"" looked nervously between Ms. Tymora and me.",“骑士”紧张地在泰摩拉女士和我之间来回打量。
line:0e06111,TutEvidence2,Knight: ...That’s it!,Knight: 够了！
line:0120d12,TutEvidence2,His hand shot to the rusty sword hanging from his side.,他的手迅速伸向腰侧悬挂的生锈直剑。
line:0746d3a,TutEvidence2,He fumbled with it for a bit before pulling it out and waving it at us.,踉踉跄跄地拔出来，向我们笨拙地挥舞起来。
line:089269d,TutEvidence2,I took a step back.[p/] My mentor put herself in front of me.,我退了一步，[p/]我的导师则挺身站在我身前。
line:06209f5,TutEvidence2,"Knight: Enough talk![p/][s/] Give us the gold,[p/] and I won't have to hurt either of you! [h=""Come on! Give up!|I can’t move that well in this fake armor..."" e=""f""/]","Knight: 不要再说了！[p/][s/]把钱给我们，[p/]我就不会伤到你们！[h=""快点啊！投降吧！|我穿着这假盔甲也行动不便……"" e=""f""/]"
line:0fb926e,TutInterpret,Logic,逻辑
line:0b37463,TutInterpret,Intuition,直觉
line:00e9a0e,TutInterpret,Empathy,同情
line:03357d3,TutInterpretFail,Tyrion: What you’re saying doesn’t match what you’re thinking.,Tyrion: 你所说的与所想的不一致。
line:0d51586,TutInterpretFail,"Knight: What am I ""thinking""?[p/] What are you talking about?",Knight: 我“所想”的？[p/]你说什么呢？
line:0141680,TutInterpretFail,"Ruby: Cuthbert,[p/] now is not the time to bluff!",Ruby: 卡斯伯特，[p/]现在不是虚张声势的时候！
line:02ecfa6,TutInterpretFail,"Tyrion: O-[p/][s/]Oh, [p/][s/]uh—",Tyrion: 噢、[p/][s/]哦……[p/][s/]呃——
line:0edf220,TutInterpretFail,[i]He[/i] was the one that was bluffing.[p/] I just needed to call him out on it.,[i]他[/i]才是那个虚张声势的人。[p/]我只需要当面指出他的破绽。
line:074e46c,ConArgumentWon,"I stared at his plate armor.[p/] On a closer look,[p/] it seemed to be varnished wood,[p/] painted to give off a metallic sheen.",我盯着他的板甲。[p/]仔细一看，[p/]它好像就是涂漆的木头，[p/]只是看起来像金属的光泽。
line:013731a,ConArgumentWon,I reached past his sword and knocked on his breastplate.[p/] It let out a hollow thunk instead of a resonant clang.,我越过他的剑，敲了敲他的胸甲。[p/]它发出的是一声空洞的闷响，而不是清脆的撞击声。
line:0492877,ConArgumentWon,Knight: Uh...,Knight: 呃……
line:0217f84,ConArgumentWon,Tyrion: I didn’t know the kingdom was cutting back.[p/] Would this even protect you in a fight?,Tyrion: 我还真不知道王国削减了军费。[p/]这东西能在战斗中保护你吗？
line:0c13133,ConArgumentWon,Knight: A-[p/][s/]Are you threatening me?,Knight: 你、[p/][s/]你敢威胁我？
line:0acf969,ConArgumentWon,"Tyrion: With litigation, perhaps.",Tyrion: 或许你可以起诉我。
line:00a8987,ConArgumentWon,Knight: I-[p/][s/]I have a sword!,Knight: 我、[p/][s/]我有剑的！
line:0b0b0e5,ConArgumentWon,Tyrion: You won't use it.,Tyrion: 你根本不会用到它。
line:0e6d4fb,ConArgumentWon,Knight: I—,Knight: 我——
line:00cf16b,ConArgumentWon,Tyrion: Look...[p/] Let's just cut the charade.[p/] It's not happening.,Tyrion: 看吧……[p/]我们就别装模作样了。[p/]什么都不会发生。
line:0877940,ConArgumentWon,Knight: ...,Knight: ……
line:00071f6,ConArgumentWon,"Alma rose from the dead and began wiping the rotten, crushed tomatoes off her shirt.",阿尔玛突然“死而复生”，开始擦去她衣服上烂掉的番茄碎块。
line:022347a,ConArgumentWon,"Child: Sorry,[p/] I thought that stuff about the plague would help... [h=""I'm tired of eating porridge..."" e=""sf""/]","Child: 对不起，[p/]我还以为提到瘟疫的事情有点用呢……[h=""我不想再喝稀粥了……"" e=""sf""/]"
line:06bd545,ConArgumentWon,Knight: Don’t worry about it...[p/] It’s still morning.[p/] Someone else will come by.,Knight: 别担心……[p/]现在还是早上。[p/]会有其他人经过的。
line:02b5c03,ConArgumentWon,Child: The road’s been empty for days.[p/] What if they’re the only ones?,Child: 这条路上几天都没人经过了。[p/]如果除了他们再没人了怎么办？
line:06ff537,ConArgumentWon,Tyrion: ...,Tyrion: ..……
line:01a5074,KingExpo,:The Kingdom of Wyverngarde:[p/] established 613 years ago by the seven high archmages—[p/]ruled by King Olivier and the mages of his nobility.,:维文加德王国：[p/]于613年前由七位高阶奥术法师建立——[p/]如今由奥利维尔国王与贵族法师们统治。
line:0c5568b,KingExpo,They'll often preach that our large kingdom was a land of prosperity and happiness—[p/]a nation where its people shared the wealth and succor created by its magic.,他们常常宣扬我们幅员辽阔的王国曾是一片繁荣幸福的乐土——[p/]一个国民共享魔法创造的财富和福祉的国家。
line:0fe1ca1,KingExpo,Tyrion: ...Here.,Tyrion: ……拿去吧。
line:0742e3f,KingExpo,I took out a neatly wrapped sandwich from my satchel and held it out to Alma.,我从背包中拿出包装整齐的三明治，递给了阿尔玛。
line:0f9e5f1,KingExpo,Child: W-[p/]What...?,Child: 这、[p/]这是……？
line:0c788c8,KingExpo,Tyrion: You’ll probably find this more filling than porridge.,Tyrion: 这个应该比稀粥更能填报你的肚子。
line:0282237,KingExpo,Knight: ...,Knight: ……
line:0e1b947,KingExpo,"The man narrowed his eyes,[p/] appraising me like the knight he'd been impersonating.",那个男人眯起双眼，[p/]就像在打量一名他向来扮演的那种骑士一样打量我。
line:0070f54,KingExpo,"He snatched the wrapped sandwich from me,[p/] peeling back the bread to inspect its contents.",他从我手上抢走了包好的三明治，[p/]剥开面包来查看里面的内容。
line:06980d0,KingExpo,His mouth salivated as he caught a whiff of the sliced deli meat.,他闻到熟肉片的香味，口水都流出来了。
line:04b73c1,KingExpo2,"No poison to be found, apparently.[p/] He handed it to Alma,[p/] who eagerly began munching down on it.",显然里面没有下毒。[p/]他把三明治给阿尔玛，[p/]她迫不及待地狼吞虎咽起来。
line:05d5de0,KingExpo2,"I was probably the first person to share [i]any[/i] ""wealth or succor"" with them in a long time.",我或许是很久以来第一个愿意与他们分享[i]任何[/i] “金钱或救济”的人。
line:01840c2,KingExpo2,Knight: ...Just tell me one thing.,Knight: .……就告诉我一件事。
line:0daf88e,KingExpo2,Knight: What gave it away?,Knight: 你怎么发现的？
line:07aec21,KingExpo2,Tyrion: ...What do you mean?,Tyrion: ……你是什么意思？
line:0688392,KingExpo2,Knight: I spent a while sanding this armor down.[p/] I had to go through three attempts just to get it perfectly smooth.,Knight: 我花了好长时间打磨这套“盔甲”。[p/]我试了三次才把它弄得非常光滑。
line:0f7306d,KingExpo2,Knight: I even mixed the paint myself.[p/] It's got the sheen and everything.,Knight: 涂料也是我自己调配的。[p/]它光泽亮丽，应有尽有。
line:00d6361,KingExpo2,Knight: How'd you know it was fake?,Knight: 你怎么发现它是假家伙？
line:055150d,KingExpo2,I thought to myself for a while.,我沉思了一小会儿。
line:004841e,KingExpo2,"Tyrion: You clearly went for woad,[p/] madder,[p/] and weld for your paint.[p/] I'm also guessing you used a touch of gall ink for the shadows?",Tyrion: 你显然用了靛蓝、[p/]茜草汁、[p/]和焊锡当涂料。[p/]我猜你可能还用了点铁胆墨水画阴影吧？
line:0bba4b9,KingExpo2,"Tyrion: They're decent choices if you’re trying to paint a shield,[p/] but they're useless if you’re trying to mimic the complex nooks and edges of plate armor.",Tyrion: 如果用来给盾牌涂色确实是好选择，[p/]但如果用来模仿板甲复杂的凹槽和边缘就毫无用处了。
line:0ab72d1,KingExpo2,He just blinked at me.,他对着我眨了眨眼。
line:06449bc,KingExpo2,Knight: ...Seriously?,Knight: ……你认真的？
line:092a2e6,KingExpo2,Tyrion: Plate doesn’t tint that way.[p/] Real plate catches the ambient light in cold tones.,Tyrion: 金属板不是那种色泽。[p/]真正的金属板在环境光下会呈现冷色调。
line:0ba71f6,KingExpo2,Tyrion: Your mix was a little too warm.,Tyrion: 你的涂料色调有点太暖了。
line:06f19f3,KingExpo2,"He shook his head,[p/] wide-eyed.",他摇了摇头，[p/]两眼瞪得老大。
line:0f98c16,KingExpo3,Ruby: ...,Ruby: ……
line:0051ba7,KingExpo3,"Ruby: ...Cuthbert,[p/] was that stuff about the paint really true?",Ruby: ……卡斯伯特，[p/]你那番关于涂料的说法是真的吗？
line:0ecf3f9,KingExpo3,"Tyrion: [i]*chuckle*[/i][p/] No,[p/] I just read it from his mind.",Tyrion: [i]*暗笑*[/i][p/]不是的，[p/]我只是从他的脑子里读到了。
line:088b4a6,KingExpo3,Tyrion: Did you see the look on his face?,Tyrion: 你看到他的脸色了吗？
line:03fd57a,KingExpo3,Tyrion: I kind of understand why my mom enjoyed fortune-telling so much.,Tyrion: 我有点明白为什么我妈妈那么喜欢算命了。
line:08fbd29,KingExpo3,"She said nothing in response.[p/] Her eyes were locked on my satchel,[p/] now one meal short.",她回应以沉默。[p/]她的视线停在我的书包里，[p/]现在少了一个人的口粮。
line:088185f,KingExpo3,Tyrion: ...I’ll be fine.[p/] They've probably skipped a lot more meals than I have.,Tyrion: .……没事。[p/]他们肯定比我少吃好多顿饭。
line:09ea4d7,KingExpo3,"Ruby: In case you’ve forgotten,[p/] they were trying to scam us.",Ruby: 你该不会忘了，[p/]他们刚试图欺诈我们。
line:019075f,KingExpo3,"Tyrion: ...If they really wanted to hurt anyone,[p/] they'd throw away that fake armor and just use the sword.",Tyrion: ……如果他们真的是要伤害别人，[p/]就会扔掉那副假盔甲，而是只用那把剑。
line:00fbefb,KingExpo3,"Tyrion: We should be helping our fellow commoners, right?[p/] Isn't that why we practice law?",Tyrion: 我们要帮助和我们一样的平民，不是吗？[p/]那不正是我们实践律条的办法？
line:015f9df,KingExpo3,Ruby: ...Just don’t expect me to share my lunch with you.,Ruby: .……你就别指望我会跟你分午餐了。
line:0baa167,KingExpo3,Ruby: I spent a good fifteen minutes haggling for those sandwiches.,Ruby: 我可是讲价整整十五分钟才买下三明治的。
line:0f40c2f,KingExpo3,Tyrion: ...Do we even [i]need[/i] to haggle?,Tyrion: ……我们真的还[i]需要[/i]讲价钱吗？
line:0ad5ba3,KingExpo3,"Ruby: It's a matter of principle.[p/] You give anyone an inch,[p/] and they'll take a mile.",Ruby: 这是原则问题。[p/]你向他们让一寸，[p/]他们就会进一尺。
line:0eb50e2,ArriveAtTavern,"We arrived at Kornhaven,[p/] but I smelled the stench before I even spotted the village.",我们抵达了科尔哈文，[p/]但还没看到村庄我就闻到了臭味。
